Customer_ID	Last_Name	First_Name	Sex	Age	ZIP	Plan	Plan_Start_Date	Customer_Since	Salesman_EID
1344.0	Hernández	Maurice	M	72	97376	Basic	2023-09-21	2014-11-17	98839
1346.0	Ross	William	M	44	97251	Basic	2023-12-29	2006-08-19	761635
1347.0	Álvarez	Ricky	M	24	97227	Infinity	2020-12-07	2004-10-27	465649
1348.0	Jiménez	Dwayne	M	66	97249	Basic	2023-07-03	2018-06-25	536313
1349.0	Estrada	Makayla	F	61	97491	Basic	2023-09-29	2016-03-14	371499
1350.0	Harris	Tristan	M	52	97323	Platinum	2022-10-28	2019-10-18	304152
1351.0	De Los Santos	Todd	M	30	97334	Infinity	2022-04-29	2019-09-28	854730
1352.0	Cruz	Hazel	F	63	97341	Gold	2023-08-23	2011-02-15	865702
1353.0	Tapia	Andres	M	48	97335	Basic	2023-07-09	2009-09-12	892065
1354.0	Portillo	Alaina	F	47	97190	Basic	2023-08-16	2020-09-09	990782
1355.0	Ramírez	Kurt	M	40	97463	Basic	2022-10-01	2003-09-10	330899
1356.0	Flores	Billie	F	65	97374	Platinum	2023-11-05	2007-08-18	959352
1357.0	Ibarra	Roxanne	F	28	97282	Basic	2022-08-08	2007-11-19	235037
1358.0	Camacho	Sara	F	24	97358	Basic	2022-11-27	2015-01-27	332280
1359.0	Medina	Piper	F	30	97177	Platinum	2022-12-11	2018-07-17	362892
1360.0	Morales	Michelle	F	57	97457	Basic	2022-06-13	2005-06-15	45592
1361.0	Roberts	Belinda	F	57	97439	Basic	2022-08-15	2019-01-16	272879
1362.0	Meza	Kimberly	F	62	97234	Basic	2022-02-19	2006-05-06	592631
1363.0	Sánchez	Lucille	F	70	97215	Platinum	2023-01-29	2010-05-25	467074
1364.0	Ayala	Emily	F	61	97331	Basic	2023-12-29	2008-02-11	799407
1365.0	Santos	Oliver	M	31	97465	Infinity	2021-09-29	2009-07-07	696622
1366.0	Vargas	Ricky	M	29	97150	Gold	2022-08-05	2016-04-27	363737
1367.0	Gómez	Madelyn	F	62	97157	Platinum	2023-04-02	2007-12-13	401944
1368.0	Rodríguez	Hailey	F	43	97211	Basic	2023-08-16	2003-12-22	990286
1370.0	Ávila	Malik	M	74	97313	Infinity	2021-11-29	2008-04-28	328174
1371.0	Hernández	Stacy	F	47	97179	Basic	2023-04-13	2018-03-29	75662
1372.0	Green	Jocelyn	F	24	97276	Basic	2023-10-22	2015-12-19	856400
1373.0	Mitchell	Cody	M	43	97284	Platinum	2023-05-29	2019-02-15	201281
1374.0	García	Gary	M	24	97170	Obsidian	2023-10-29	2011-09-05	766276
1375.0	Brown	Antonio	M	30	97416	Basic	2023-10-08	2018-03-08	307604
1377.0	Price	Drew	M	73	97149	Basic	2023-11-01	2012-02-08	9132
1378.0	Montes	Joy	F	44	97413	Platinum	2023-12-05	2011-06-08	663599
1379.0	Miller	Brett	M	39	97334	Basic	2023-10-31	2009-08-01	767151
1380.0	Long	Lester	M	38	97128	Basic	2023-03-01	2008-02-13	821007
1381.0	Cortez	Kerry	M	65	97412	Basic	2023-12-04	2005-02-05	596132
1382.0	Cortez	Kerry	F	39	97356	Gold	2023-02-22	2017-01-12	495913
1383.0	Cruz	Julian	M	67	97337	Gold	2023-09-29	2007-01-24	305168
1384.0	Suárez	Edwin	M	60	97341	Basic	2023-12-27	2019-04-30	101923
1385.0	Ortíz	Camila	F	23	97330	Basic	2023-01-26	2022-05-22	169688
1386.0	García	Karla	F	67	97217	Gold	2023-01-23	2011-12-11	530889
1387.0	Rosas	Ricardo	M	53	97349	Basic	2023-12-02	2007-10-19	951596
1388.0	Rojas	Claire	F	35	97409	Platinum	2022-05-03	2019-05-16	428565
1389.0	Araya	Tony	M	47	97344	Gold	2023-05-12	2007-05-02	728790
1390.0	Araya	Edwin	M	54	97293	Basic	2023-04-13	2019-01-03	593271
1391.0	Clark	Jalen	M	28	97245	Obsidian	2023-06-19	2005-09-10	141656
1392.0	De León	Samantha	F	37	97419	Gold	2023-08-16	2021-12-02	921788
1393.0	Lopez	Bob	M	76	97318	Platinum	2023-07-18	2021-04-10	993021
1394.0	Romero	Todd	M	52	97153	Basic	2023-07-24	2010-10-16	622848
1395.0	Perry	Liliana	F	49	97225	Basic	2023-12-28	2022-11-23	175967
1396.0	Luna	Gregg	M	74	97326	Platinum	2022-04-28	2014-10-20	165891
1398.0	Campos	Peggy	F	42	97364	Basic	2023-09-06	2015-04-01	468128
1399.0	Segura	Jamie	M	47	97346	Basic	2023-06-07	2019-11-07	692930
1400.0	Segura	Jamie	F	58	97183	Obsidian	2023-12-26	2009-07-28	894970
1401.0	Rojas	Irene	F	23	97399	Gold	2023-01-25	2004-12-05	893870
1402.0	Hernández	Henry	M	74	97161	Basic	2023-03-20	2022-09-29	767151
1403.0	Gagnon	Ivan	M	62	97263	Gold	2022-07-01	2022-05-24	330972
1404.0	Rojas	Dwight	M	67	97364	Obsidian	2023-04-26	2011-04-13	264302
1405.0	Vásquez	Carole	F	43	97306	Platinum	2023-01-07	2019-08-20	272879
1406.0	Salazar	Tanner	M	26	97377	Basic	2023-04-29	2016-01-30	728326
1407.0	Perry	Ezekiel	M	47	97478	Basic	2023-04-03	2018-10-16	200187
1408.0	Hughes	Amanda	F	22	97143	Basic	2023-06-06	2016-08-26	756112
1409.0	Garcia	Bobby	M	26	97483	Infinity	2023-07-07	2008-02-18	332280
1410.0	Fuentes	Hannah	F	39	97170	Platinum	2023-08-26	2006-10-21	198439
1411.0	Lee	Carolyn	F	42	97326	Obsidian	2023-03-19	2022-07-11	695144
1412.0	Evans	Luis	M	74	97161	Basic	2023-06-02	2015-10-31	626279
1413.0	Padilla	Kristin	F	23	97415	Basic	2023-04-16	2016-06-28	657205
1414.0	Morgan	Maureen	F	68	97157	Platinum	2023-10-08	2016-11-24	533226
1415.0	Roy	Tyrone	M	65	97126	Basic	2023-05-30	2021-05-15	929081
1416.0	Pérez	Tyler	M	53	97288	Gold	2022-08-28	2014-06-15	268667
1417.0	Gagné	Christopher	M	38	97267	Basic	2023-03-13	2018-09-06	268667
1418.0	Roberts	Jacob	M	36	97215	Basic	2023-10-08	2015-10-07	137201
1420.0	Morris	Hugh	M	56	97403	Gold	2023-07-02	2012-05-22	462812
1421.0	Méndez	Alexia	F	39	97344	Basic	2022-10-10	2018-06-21	659927
1422.0	López	Lester	M	48	97244	Basic	2023-02-19	2004-02-02	241748
1423.0	Lewis	Erick	M	70	97143	Basic	2023-03-09	2003-03-06	592135
1424.0	Sánchez	Tyler	M	55	97231	Gold	2023-09-28	2007-04-20	633644
1425.0	Mejía	Dave	M	71	97199	Gold	2023-06-21	2004-03-28	8017
1426.0	Rodriguez	Andrea	F	59	97408	Obsidian	2023-05-08	2006-11-03	494673
1427.0	Gómez	Valentina	F	67	97151	Basic	2023-02-20	2016-02-21	961825
1428.0	Meza	Vickie	F	56	97324	Basic	2022-09-02	2003-11-12	950351
1429.0	Ortíz	Jamie	M	29	97394	Basic	2022-09-30	2012-08-16	235037
1430.0	Ortíz	Jamie	F	50	97346	Basic	2023-06-08	2004-06-06	953208
1431.0	Hall	Adrianna	F	19	97389	Basic	2022-09-18	2021-02-11	955679
1432.0	Allen	Lauren	F	19	97183	Basic	2023-03-05	2014-07-24	921788
1433.0	Mora	Melody	F	60	97156	Basic	2023-01-31	2016-09-17	926188
1434.0	Turner	Londyn	F	29	97126	Gold	2023-11-01	2005-02-11	537039
1435.0	Cruz	Janis	F	64	97320	Basic	2023-04-25	2019-05-05	493533
1436.0	Brown	Timothy	M	60	97125	Basic	2022-08-15	2016-03-08	498542
1437.0	Torres	Mason	M	75	97309	Basic	2022-01-18	2011-09-06	690008
1438.0	Castañeda	Chase	M	69	97379	Basic	2023-11-03	2015-02-14	468442
1439.0	Martinez	Leon	M	44	97204	Gold	2022-11-24	2017-01-13	591073
1440.0	Torres	Eleanor	F	36	97273	Platinum	2022-05-13	2013-10-18	634145
1441.0	Alvarado	Gregg	M	19	97195	Platinum	2023-05-27	2021-03-22	568457
1442.0	Ward	Gary	M	34	97254	Obsidian	2022-01-01	2005-02-13	229979
1443.0	Allen	Duane	M	54	97136	Platinum	2023-09-28	2015-10-28	166180
1444.0	Luna	Sherri	F	52	97121	Obsidian	2021-08-29	2007-11-25	295099
1445.0	Meza	Dan	M	55	97416	Gold	2022-02-25	2012-02-06	721860
1446.0	Ávila	Angela	F	63	97355	Basic	2023-12-12	2018-01-10	426042
1447.0	Molina	Isabelle	F	76	97390	Basic	2023-02-14	2016-10-11	103541
1448.0	Madrigal	Michelle	F	26	97246	Basic	2023-12-02	2017-09-13	862045
1449.0	García	Ricky	M	62	97122	Obsidian	2023-04-23	2012-03-25	403315
1450.0	Guzmán	Carly	F	38	97299	Gold	2023-11-15	2009-03-28	595536
1451.0	Johnson	Gregory	M	26	97414	Gold	2023-09-04	2003-01-17	853681
1452.0	James	Adalynn	F	29	97391	Basic	2022-09-23	2018-12-03	856782
1453.0	Morales	Lilly	F	70	97161	Gold	2023-06-07	2014-10-22	175344
1454.0	Morris	Jan	F	57	97294	Basic	2022-02-14	2006-11-19	729727
1455.0	Muñoz	Michele	F	46	97261	Basic	2023-03-02	2012-01-19	700495
1457.0	Hughes	Debra	F	70	97426	Gold	2023-12-30	2018-10-20	955617
1458.0	Gomez	Lynn	M	41	97317	Basic	2023-03-08	2016-09-12	372983
1459.0	Gomez	Lynn	F	72	97334	Platinum	2023-09-06	2021-01-21	493533
1460.0	Luna	Kylee	F	27	97283	Obsidian	2022-12-12	2010-12-23	592135
1461.0	García	Duane	M	56	97432	Basic	2023-09-09	2010-12-13	201642
1462.0	Parker	Kerry	M	22	97206	Basic	2022-10-08	2019-09-29	170031
1463.0	Parker	Kerry	F	59	97290	Platinum	2022-11-28	2017-09-24	270275
1464.0	Mendoza	Juan	M	30	97247	Gold	2023-06-17	2019-03-22	790417
1465.0	Lopez	Joanna	F	24	97271	Platinum	2023-01-05	2015-05-14	962527
1467.0	Vargas	Jamie	F	49	97131	Basic	2023-09-07	2021-02-13	175503
1468.0	Juárez	Nathaniel	M	41	97293	Obsidian	2022-10-16	2007-07-31	537345
1469.0	Williams	Jordan	M	50	97283	Basic	2023-07-01	2013-02-09	894970
1470.0	Williams	Jordan	F	71	97117	Gold	2023-11-08	2007-06-11	371499
1471.0	Ramos	Bethany	F	43	97366	Basic	2023-04-05	2019-10-02	166890
1472.0	Perez	Guy	M	62	97201	Gold	2023-04-05	2021-04-01	393364
1473.0	Lopez	Sara	F	60	97364	Gold	2023-09-08	2014-05-22	699724
1474.0	Russell	Emmanuel	M	37	97340	Basic	2023-04-05	2011-12-24	594987
1475.0	Martinez	Michele	F	24	97315	Basic	2023-08-04	2018-11-21	987796
1476.0	López	Danny	M	38	97149	Gold	2023-08-23	2009-03-29	596963
1477.0	Rivera	Vicky	F	46	97131	Gold	2023-03-25	2015-09-16	332280
1478.0	Ramirez	Christopher	M	77	97248	Obsidian	2023-01-18	2018-09-26	591358
1479.0	Gutierrez	Amir	M	60	97178	Basic	2023-05-03	2003-12-18	792417
1480.0	Butler	Asher	M	77	97211	Platinum	2022-02-04	2005-03-29	559283
1481.0	Price	Eleanor	F	74	97386	Gold	2023-06-07	2012-06-11	734420
1482.0	Guerrero	Trenton	M	42	97187	Gold	2022-10-06	2006-10-05	559084
1483.0	Estrada	Lilly	F	62	97322	Basic	2022-05-04	2004-07-10	761635
1484.0	Gómez	Francis	M	60	97163	Platinum	2023-10-20	2006-10-14	722276
1485.0	Rangel	Alisha	F	42	97124	Basic	2022-11-10	2004-09-22	363288
1486.0	Flores	Benjamin	M	30	97213	Obsidian	2023-01-25	2014-10-02	887214
1487.0	Ortiz	Gilbert	M	18	97285	Gold	2023-11-10	2007-06-24	363288
1488.0	Diaz	Jasmin	F	56	97408	Gold	2023-11-16	2019-04-14	856782
1489.0	Reyes	Lee	M	49	97353	Basic	2023-11-24	2020-10-23	466962
1490.0	Núñez	Jane	F	49	97277	Infinity	2022-04-06	2020-12-08	500676
1491.0	Nguyen	Lydia	F	32	97269	Basic	2022-01-08	2019-04-22	823757
1492.0	Myers	Virginia	F	56	97432	Basic	2023-02-28	2006-09-20	626482
1493.0	Fernández	Donald	M	53	97245	Basic	2023-11-16	2020-11-10	167377
1494.0	Chávez	Jeanette	F	43	97332	Gold	2023-03-06	2021-04-21	466856
1495.0	Nguyen	Elmer	M	60	97353	Platinum	2023-03-11	2018-06-07	896935
1496.0	Myers	Edith	F	35	97295	Basic	2023-06-26	2004-04-09	465649
1497.0	Powell	Allison	F	38	97406	Obsidian	2023-01-20	2011-04-24	172099
1498.0	Meza	Owen	M	27	97486	Gold	2023-09-30	2011-08-27	301277
1499.0	Vega	Corey	M	49	97282	Platinum	2022-10-21	2006-11-19	633352
1500.0	Edwards	Elijah	M	61	97174	Platinum	2023-05-22	2023-05-20	897828
1501.0	González	Ezekiel	M	59	97420	Obsidian	2023-03-02	2003-04-17	428565
1502.0	Padilla	Tamara	F	37	97290	Obsidian	2023-11-12	2015-05-02	467280
1503.0	Tapia	Mathew	M	52	97151	Basic	2023-11-04	2013-07-07	9400
1504.0	Pérez	Tanner	M	73	97256	Basic	2023-10-05	2005-08-14	956773
1505.0	Lavoie	Scarlett	F	65	97356	Gold	2022-11-17	2006-01-23	333808
1506.0	De Los Santos	Johnnie	M	57	97159	Basic	2023-08-02	2007-08-28	338182
1507.0	Rojas	Joann	F	64	97209	Gold	2023-11-24	2007-04-22	34091
1508.0	Valencia	Rosemary	F	40	97428	Gold	2022-07-27	2016-06-28	756112
1509.0	Torres	Ashlyn	F	76	97424	Basic	2023-12-26	2013-02-15	241419
1510.0	Jiménez	Hailey	F	26	97307	Gold	2023-10-27	2007-12-16	266889
1511.0	Rosales	Karla	F	26	97302	Basic	2023-12-18	2014-11-10	264302
1512.0	Marroquín	Trinity	F	60	97271	Obsidian	2021-11-06	2013-07-09	137201
1513.0	Orozco	Chase	M	18	97252	Gold	2023-05-27	2005-06-22	98839
1514.0	Garcia	Liliana	F	63	97120	Platinum	2023-01-03	2022-11-18	720953
1515.0	Camacho	Shane	M	47	97296	Basic	2023-03-27	2019-12-25	4801
1516.0	Meza	Juanita	F	49	97164	Basic	2022-04-27	2013-01-24	111598
1517.0	Mendoza	Bertha	F	54	97118	Basic	2022-05-14	2020-04-12	434579
1518.0	Meza	Sheri	F	35	97308	Basic	2023-09-27	2008-08-19	567027
1519.0	Estrada	Casey	M	52	97192	Basic	2023-02-03	2019-10-05	467074
1520.0	Estrada	Casey	F	65	97179	Gold	2023-11-03	2014-12-02	468442
1521.0	Reyes	Josiah	M	31	97216	Platinum	2023-10-19	2011-04-28	721204
1522.0	Aguilar	Donna	F	34	97160	Basic	2023-06-11	2010-11-14	532016
1523.0	Young	David	M	76	97227	Basic	2023-05-19	2022-01-18	624170
1524.0	Vargas	Colleen	F	29	97263	Basic	2022-06-05	2011-10-25	135337
1525.0	Gauthier	Amanda	F	22	97239	Obsidian	2023-01-07	2014-01-01	897100
1526.0	Martínez	Mikayla	F	57	97463	Basic	2023-08-15	2017-10-16	197478
1527.0	Anderson	Emmanuel	M	45	97191	Gold	2023-11-01	2016-07-18	396732
1528.0	Hernández	Marion	M	71	97405	Basic	2023-12-06	2021-12-16	7763
1529.0	Hernández	Marion	F	72	97421	Platinum	2023-08-28	2022-09-14	238198
1530.0	Núñez	Javier	M	40	97298	Basic	2023-03-06	2012-02-18	624170
1531.0	Juárez	Wanda	F	53	97154	Platinum	2022-09-02	2010-05-28	5763
1532.0	Juárez	Misty	F	38	97180	Basic	2022-08-21	2011-12-31	594987
1533.0	Díaz	Adalyn	F	30	97182	Platinum	2023-08-28	2009-06-12	330972
1534.0	Villalobos	Connie	F	55	97218	Basic	2023-06-28	2018-09-30	172099
1535.0	Marroquín	Erika	F	24	97208	Basic	2022-04-18	2013-02-18	169366
1536.0	Vargas	Brandi	F	57	97416	Obsidian	2022-10-08	2008-10-01	229979
1537.0	de la Cruz	Everett	M	71	97259	Obsidian	2021-10-09	2010-02-21	888460
1538.0	Gómez	Jaime	M	26	97365	Basic	2023-07-22	2011-08-30	657975
1540.0	Ruíz	Brandon	M	69	97162	Basic	2023-07-23	2008-01-21	828598
1541.0	Vega	Brantley	M	26	97372	Basic	2022-01-25	2016-01-25	791104
1542.0	Aguirre	Troy	M	62	97278	Obsidian	2022-08-14	2005-09-26	404365
1544.0	Morris	Kristen	F	25	97349	Platinum	2022-12-04	2004-09-30	795037
1545.0	González	Alisha	F	42	97328	Basic	2023-01-16	2016-05-29	66574
1546.0	López	Adrianna	F	50	97368	Basic	2023-04-14	2016-03-17	953208
1547.0	Thompson	Cayden	M	66	97302	Basic	2023-02-19	2008-04-13	396153
1548.0	Brooks	Declan	M	41	97260	Basic	2023-01-17	2017-06-14	632921
1549.0	Brooks	Lois	F	55	97461	Platinum	2022-11-17	2007-12-05	758931
1550.0	Stewart	Jackie	M	35	97241	Gold	2022-12-18	2021-09-18	930747
1551.0	Stewart	Jackie	F	20	97329	Obsidian	2022-11-18	2012-12-06	831240
1552.0	Ortíz	Jackie	M	44	97289	Platinum	2023-05-16	2021-03-23	791078
1553.0	Ortíz	Jackie	F	70	97194	Basic	2023-10-18	2015-03-11	201089
1554.0	Cruz	Jaxon	M	41	97362	Gold	2023-09-08	2006-02-03	372983
1555.0	Jenkins	Robert	M	51	97178	Basic	2023-06-06	2014-03-03	71340
1556.0	Murphy	Katrina	F	63	97414	Platinum	2022-12-05	2009-08-02	368329
1557.0	Rivera	Kerri	F	64	97381	Platinum	2023-02-01	2014-03-23	896935
1558.0	Gonzalez	Jason	M	45	97322	Platinum	2023-11-07	2004-11-08	888302
1559.0	de la Cruz	Max	M	75	97486	Obsidian	2023-06-12	2009-01-30	402431
1560.0	Hernández	Larry	M	30	97126	Platinum	2023-08-03	2007-12-07	561808
1561.0	Molina	Ronnie	M	27	97149	Basic	2023-10-12	2019-09-22	951596
1563.0	Peña	Marcus	M	29	97398	Gold	2023-11-16	2015-08-03	7178
1564.0	Pérez	Jennifer	F	35	97121	Basic	2023-02-03	2003-03-13	78511
1565.0	Moreno	Ethel	F	77	97251	Gold	2023-12-09	2012-07-11	465400
1566.0	Álvarez	Jace	M	66	97352	Obsidian	2023-10-29	2003-09-15	144001
1567.0	King	Alejandra	F	29	97142	Infinity	2020-05-29	2011-02-05	917938
1568.0	Reyes	Shawn	M	61	97187	Basic	2023-03-27	2022-04-23	308375
1570.0	Long	Zachary	M	70	97117	Basic	2023-06-15	2007-01-08	9132
1571.0	Torres	Roger	M	48	97486	Gold	2023-07-13	2012-07-31	372983
1573.0	Hill	Vickie	F	63	97320	Platinum	2023-06-03	2014-02-06	827984
1574.0	Morris	Conner	M	40	97257	Gold	2022-02-08	2010-12-17	434579
1575.0	Sanchez	Sheila	F	46	97363	Basic	2022-09-04	2021-02-14	77492
1577.0	Pacheco	Christine	F	65	97234	Basic	2022-02-19	2005-07-22	428435
1578.0	Salas	Jody	F	39	97419	Obsidian	2022-09-05	2010-03-06	13691
1579.0	Aguilar	Kevin	M	28	97199	Basic	2022-07-03	2018-03-30	138058
1580.0	Navarro	Kendall	F	57	97215	Platinum	2022-01-01	2013-04-14	693586
1581.0	Acosta	Isabel	F	22	97183	Basic	2023-01-31	2021-10-21	530357
1582.0	First 20	Patti	F	56	97259	Platinum	2023-11-28	2016-08-05	885387
1583.0	Cruz	Neil	M	54	97227	Basic	2023-07-03	2013-02-23	759165
1584.0	Morgan	Benny	M	41	97425	Gold	2023-02-09	2006-11-19	34369
1585.0	Lee	Jermaine	M	31	97218	Gold	2023-12-04	2015-11-21	530357
1586.0	Powell	Judy	F	66	97322	Basic	2023-01-16	2022-10-04	495601
1587.0	Roberts	Grace	F	39	97426	Basic	2023-11-30	2003-05-21	722276
1588.0	Méndez	Maureen	F	37	97466	Basic	2023-08-10	2003-01-02	238198
1589.0	Ramírez	Tyler	M	29	97148	Basic	2022-11-17	2020-03-24	759165
1590.0	González	Mattie	F	66	97301	Basic	2022-11-03	2010-10-17	111598
1591.0	Ramírez	Laura	F	54	97352	Basic	2023-07-14	2022-08-07	767151
1592.0	Robles	Mikayla	F	53	97195	Basic	2023-04-14	2015-05-22	273514
1593.0	Montes	Brittney	F	59	97452	Basic	2023-10-23	2022-08-01	601639
1594.0	Vargas	Christina	F	48	97283	Basic	2022-06-25	2011-07-29	170701
1595.0	Morales	Derek	M	27	97374	Basic	2023-12-17	2022-04-24	720953
1596.0	Myers	Bradley	M	52	97256	Gold	2023-01-10	2004-05-26	5763
1597.0	Peña	Willie	M	29	97402	Basic	2022-01-08	2004-03-10	990634
1598.0	Peña	Willie	F	55	97411	Basic	2023-06-16	2021-07-30	398888
1599.0	Pérez	Joshua	M	49	97217	Platinum	2023-05-05	2015-05-29	469067
1600.0	Sullivan	Javier	M	59	97398	Gold	2023-03-25	2022-07-13	144001
1601.0	Bailey	Andrea	F	34	97420	Gold	2023-08-16	2009-06-19	11386
1602.0	Cárdenas	Danny	M	66	97301	Basic	2023-05-08	2009-02-26	590995
1603.0	Cruz	Jake	M	40	97357	Basic	2022-09-06	2006-06-19	625462
1604.0	Valencia	Barbara	F	45	97134	Obsidian	2023-11-09	2008-09-25	798303
1605.0	Gutiérrez	Adeline	F	33	97165	Basic	2023-08-19	2022-07-14	994809
1606.0	Hall	Addison	F	40	97306	Gold	2023-02-10	2021-01-02	362455
1607.0	Díaz	Pauline	F	57	97184	Basic	2022-11-03	2009-03-04	928539
1608.0	Roberts	Nora	F	25	97261	Basic	2023-10-30	2005-08-30	267843
1609.0	Fortin	Karla	F	44	97202	Basic	2023-01-16	2005-06-09	338917
1610.0	Cortez	Destiny	F	51	97445	Gold	2023-11-01	2016-04-13	404365
1611.0	Rivera	Alfred	M	48	97180	Gold	2023-05-01	2014-04-08	232482
1612.0	Fortin	Valeria	F	39	97222	Basic	2023-08-13	2006-10-27	791305
1613.0	Reed	Johnnie	M	32	97152	Basic	2023-09-17	2015-06-12	623634
1614.0	Acosta	Eugene	M	31	97418	Basic	2022-11-07	2012-12-25	396153
1615.0	Ramirez	Shelly	F	25	97478	Basic	2023-09-12	2003-02-20	592631
1616.0	Hall	Carrie	F	51	97290	Basic	2023-06-18	2015-09-16	663599
1617.0	Evans	Maureen	F	28	97203	Basic	2023-01-29	2007-08-03	176623
1618.0	Delgado	Isla	F	36	97364	Gold	2023-12-30	2006-12-04	990782
1619.0	First 20	Teresa	F	65	97291	Gold	2023-07-13	2010-02-26	950592
1620.0	Ross	Lisa	F	57	97380	Gold	2023-09-30	2004-08-02	175967
1621.0	Adams	Diane	F	59	97231	Basic	2023-08-02	2003-04-07	370089
1622.0	Rogers	Tara	F	66	97216	Gold	2023-12-31	2012-09-02	821007
1623.0	Gonzalez	Penelope	F	66	97211	Gold	2022-10-15	2006-03-24	728485
1624.0	Martínez	Corey	M	46	97320	Platinum	2023-07-13	2022-11-24	460525
1625.0	Price	Jasmine	F	64	97224	Gold	2023-06-04	2005-02-02	268394
1626.0	Thompson	Esther	F	55	97337	Basic	2023-08-02	2006-09-23	175503
1627.0	Montes	Ian	M	62	97142	Platinum	2023-12-14	2022-11-16	764504
1628.0	Molina	Kathryn	F	69	97477	Gold	2023-01-02	2013-07-13	335609
1629.0	López	Kayden	M	38	97410	Gold	2022-05-01	2021-12-15	468586
1630.0	García	Robin	M	42	97366	Gold	2022-08-30	2003-09-16	171254
1631.0	García	Robin	F	24	97394	Platinum	2022-03-17	2011-10-30	791078
1632.0	Fuentes	Bob	M	42	97338	Basic	2023-09-17	2004-04-03	631479
1633.0	Gray	Declan	M	33	97303	Gold	2022-03-18	2021-02-27	632210
1634.0	Ortiz	Melanie	F	27	97295	Gold	2022-12-12	2014-09-20	167377
1635.0	Acosta	Amelia	F	50	97150	Platinum	2022-12-12	2004-09-14	138926
1636.0	Lopez	Cory	M	35	97308	Basic	2023-07-11	2015-03-15	930747
1637.0	First 20	Whitney	F	30	97377	Platinum	2023-02-08	2010-11-26	986635
1638.0	Rogers	Jack	M	27	97454	Basic	2023-05-31	2015-11-11	68403
1639.0	Miller	Jane	F	21	97291	Gold	2022-10-04	2006-07-04	893970
1640.0	Álvarez	Rosie	F	39	97285	Infinity	2021-04-10	2020-03-25	828279
1641.0	Camacho	Aurora	F	41	97399	Gold	2022-08-27	2008-04-10	369730
1642.0	Morin	Melvin	M	43	97176	Obsidian	2023-09-16	2004-12-22	172099
1643.0	Morin	Damian	M	61	97327	Obsidian	2023-01-07	2006-12-14	794703
1644.0	Collins	Tom	M	73	97123	Gold	2023-09-04	2009-12-11	142267
1645.0	Sandoval	Jordan	M	45	97489	Basic	2023-06-04	2014-02-05	734420
1646.0	Sandoval	Jordan	F	43	97492	Platinum	2023-01-06	2012-03-30	625462
1647.0	Estrada	Gloria	F	27	97271	Gold	2022-05-12	2006-09-14	599811
1648.0	Flores	Daniel	M	38	97315	Gold	2023-12-27	2005-02-26	633352
1649.0	Juárez	Sarah	F	65	97120	Basic	2023-06-22	2019-10-27	728485
1650.0	Ramírez	Felicia	F	23	97150	Platinum	2023-12-30	2007-12-22	594712
1651.0	de la Cruz	Ellen	F	42	97413	Basic	2023-11-22	2006-02-06	667469
1652.0	Muñoz	Alexis	M	64	97347	Basic	2023-12-26	2021-11-27	174298
1653.0	Muñoz	Alexis	F	24	97399	Basic	2023-08-02	2006-01-07	239016
1654.0	Tapia	Floyd	M	49	97130	Basic	2023-04-18	2006-01-25	526697
1655.0	Ramos	Brandi	F	40	97400	Obsidian	2023-12-23	2014-03-01	363288
1656.0	Molina	Amy	F	77	97218	Platinum	2022-10-18	2017-12-30	199224
1657.0	Camacho	Mikayla	F	42	97279	Obsidian	2022-04-04	2021-03-17	363288
1658.0	Jiménez	Logan	M	54	97128	Gold	2023-10-29	2003-08-09	994809
1659.0	Bennett	Sue	F	45	97273	Basic	2022-01-27	2003-01-18	951596
1660.0	Herrera	Christian	M	33	97173	Basic	2022-01-10	2013-06-04	657205
1661.0	Taylor	Sherry	F	56	97198	Platinum	2023-08-03	2019-12-30	99475
1663.0	Rogers	Rowan	M	69	97402	Gold	2023-01-03	2009-05-18	624170
1664.0	Rangel	Carmen	F	70	97410	Gold	2023-02-26	2003-12-22	366465
1665.0	Sanders	Tony	M	38	97237	Basic	2023-06-13	2021-05-02	300648
1666.0	Valenzuela	Mariah	F	59	97288	Basic	2023-08-25	2006-04-13	103541
1667.0	Luna	Gordon	M	32	97342	Gold	2023-08-08	2022-07-27	304152
1668.0	Méndez	Leo	M	34	97164	Basic	2023-11-07	2009-11-26	659927
1670.0	Martínez	Rosemary	F	32	97155	Obsidian	2021-03-13	2011-05-30	11386
1671.0	Jackson	Cindy	F	59	97226	Basic	2023-11-18	2022-08-11	44601
1672.0	Meza	Oscar	M	30	97125	Gold	2022-11-13	2011-02-10	756112
1673.0	Sanders	Cristian	M	57	97217	Gold	2022-01-12	2003-05-12	111598
1674.0	García	Nicolas	M	61	97256	Basic	2023-12-26	2019-11-19	955617
1675.0	Gauthier	Valentina	F	51	97255	Basic	2023-06-26	2003-12-01	596132
1676.0	Johnson	Steve	M	50	97120	Basic	2022-05-20	2005-07-01	493597
1677.0	León	Kathleen	F	67	97219	Gold	2023-10-17	2003-03-19	234163
1678.0	Ramírez	Willie	M	39	97429	Gold	2023-07-22	2021-12-14	98775
1679.0	Ramírez	Willie	F	60	97486	Basic	2022-04-22	2011-12-07	209168
1680.0	Torres	Eliana	F	26	97217	Basic	2023-03-16	2012-06-17	267843
1682.0	García	Yolanda	F	27	97283	Basic	2022-08-24	2018-11-13	174858
1683.0	Reyes	Arnold	M	41	97274	Gold	2023-01-06	2004-02-03	106224
1684.0	Brooks	Delores	F	29	97118	Obsidian	2023-12-18	2011-10-01	728485
