EID	Course_ID	Course_Name	Course_Hours	Course_Date	Last_Name	First_Name	Sex
35118	700	Emotional Intelligence for Employees	3.0	2012-06-09	García	Cooper	M
35226	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2019-06-26	López	Jasmin	F
35226	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2012-07-12	López	Jasmin	F
35226	300	How to Sell Phone Warranties	3.0	2022-11-20	López	Jasmin	F
35226	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2013-05-06	López	Jasmin	F
35226	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2010-11-08	López	Jasmin	F
35226	300	How to Sell Phone Warranties	3.0	2010-04-15	López	Jasmin	F
35226	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2019-09-30	López	Jasmin	F
35326	600	Emotional Intelligence for Managers	1.0	2021-03-31	Sánchez	Peter	M
35326	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2016-06-22	Sánchez	Peter	M
35326	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2018-04-13	Sánchez	Peter	M
35326	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2017-03-12	Sánchez	Peter	M
35326	700	Emotional Intelligence for Employees	3.0	2022-03-21	Sánchez	Peter	M
35326	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2021-12-16	Sánchez	Peter	M
35326	700	Emotional Intelligence for Employees	3.0	2018-09-23	Sánchez	Peter	M
35326	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2019-05-04	Sánchez	Peter	M
35590	500	What Does this Button Do?	4.0	2011-09-17	Hernández	Katherine	F
35590	400	Smart Phones and Dumb People: Know Your Audience	3.0	2011-07-11	Hernández	Katherine	F
35590	500	What Does this Button Do?	4.0	2021-09-22	Hernández	Katherine	F
35590	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2022-08-26	Hernández	Katherine	F
35590	300	How to Sell Phone Warranties	3.0	2018-02-27	Hernández	Katherine	F
35590	500	What Does this Button Do?	4.0	2022-04-09	Hernández	Katherine	F
35590	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2022-04-20	Hernández	Katherine	F
35590	600	Emotional Intelligence for Managers	1.0	2018-09-05	Hernández	Katherine	F
35590	300	How to Sell Phone Warranties	3.0		Hernández	Katherine	F
35674	300	How to Sell Phone Warranties	3.0	2022-02-07	Muñoz	Jonah	M
35674	300	How to Sell Phone Warranties	3.0	2016-12-06	Muñoz	Jonah	M
35674	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2011-07-22	Muñoz	Jonah	M
35674	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2019-08-28	Muñoz	Jonah	M
35674	400	Smart Phones and Dumb People: Know Your Audience	3.0	2019-09-16	Muñoz	Jonah	M
35674	300	How to Sell Phone Warranties	3.0	2012-12-30	Muñoz	Jonah	M
35674	700	Emotional Intelligence for Employees	3.0	2016-09-30	Muñoz	Jonah	M
35674	700	Emotional Intelligence for Employees	3.0		Muñoz	Jonah	M
35714	400	Smart Phones and Dumb People: Know Your Audience	3.0	2014-07-17	Carter	Roberta	F
36022	300	How to Sell Phone Warranties	3.0		Evans	Avery	F
36022	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2022-05-04	Evans	Avery	F
36022	300	How to Sell Phone Warranties	3.0	2011-04-15	Evans	Avery	F
36022	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2011-11-13	Evans	Avery	F
36022	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2020-03-30	Evans	Avery	F
36368	500	What Does this Button Do?	4.0	2017-09-11	Roy	Damon	M
36757	400	Smart Phones and Dumb People: Know Your Audience	3.0	2015-06-24	Barnes	Douglas	M
36757	200	Is 5G a myth? (And Other Questions You May Hear)	1.0		Barnes	Douglas	M
36757	200	Is 5G a myth? (And Other Questions You May Hear)	1.0		Barnes	Douglas	M
36757	500	What Does this Button Do?	4.0		Barnes	Douglas	M
36757	500	What Does this Button Do?	4.0	2021-01-21	Barnes	Douglas	M
36757	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2017-10-15	Barnes	Douglas	M
36757	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2013-02-09	Barnes	Douglas	M
36757	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2014-06-20	Barnes	Douglas	M
37072	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2015-01-13	Sanchez	Bryan	M
37072	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2021-06-19	Sanchez	Bryan	M
37072	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2018-10-11	Sanchez	Bryan	M
37072	600	Emotional Intelligence for Managers	1.0	2019-03-30	Sanchez	Bryan	M
37072	600	Emotional Intelligence for Managers	1.0	2013-12-31	Sanchez	Bryan	M
37072	500	What Does this Button Do?	4.0	2020-11-09	Sanchez	Bryan	M
37072	700	Emotional Intelligence for Employees	3.0	2015-01-12	Sanchez	Bryan	M
37072	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2022-09-20	Sanchez	Bryan	M
37072	500	What Does this Button Do?	4.0	2020-06-06	Sanchez	Bryan	M
37350	600	Emotional Intelligence for Managers	1.0	2012-12-12	Barnes	Valerie	F
37350	500	What Does this Button Do?	4.0	2012-07-14	Barnes	Valerie	F
37350	500	What Does this Button Do?	4.0		Barnes	Valerie	F
37350	300	How to Sell Phone Warranties	3.0	2022-01-19	Barnes	Valerie	F
37350	600	Emotional Intelligence for Managers	1.0	2014-02-12	Barnes	Valerie	F
37350	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2010-02-23	Barnes	Valerie	F
37431	400	Smart Phones and Dumb People: Know Your Audience	3.0	2017-01-21	Vásquez	Janis	F
37431	700	Emotional Intelligence for Employees	3.0		Vásquez	Janis	F
37431	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2020-08-13	Vásquez	Janis	F
37431	300	How to Sell Phone Warranties	3.0	2022-09-12	Vásquez	Janis	F
37431	300	How to Sell Phone Warranties	3.0	2016-09-10	Vásquez	Janis	F
37431	300	How to Sell Phone Warranties	3.0	2020-06-08	Vásquez	Janis	F
37431	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2014-05-28	Vásquez	Janis	F
37431	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2015-04-05	Vásquez	Janis	F
37601	500	What Does this Button Do?	4.0	2010-06-13	Vargas	Ida	F
37601	600	Emotional Intelligence for Managers	1.0	2011-04-29	Vargas	Ida	F
37601	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2013-08-15	Vargas	Ida	F
37601	200	Is 5G a myth? (And Other Questions You May Hear)		2014-02-23	Vargas	Ida	F
37601	500	What Does this Button Do?	4.0	2017-09-12	Vargas	Ida	F
37601	700	Emotional Intelligence for Employees		2015-11-30	Vargas	Ida	F
37601	400	Smart Phones and Dumb People: Know Your Audience	3.0	2013-09-30	Vargas	Ida	F
37601	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2012-03-28	Vargas	Ida	F
37601	400	Smart Phones and Dumb People: Know Your Audience	3.0	2012-10-16	Vargas	Ida	F
37601	500	What Does this Button Do?	4.0	2011-06-14	Vargas	Ida	F
37975	600	Emotional Intelligence for Managers	1.0	2014-11-22	Castro	Alaina	F
37975	400	Smart Phones and Dumb People: Know Your Audience	3.0	2012-02-04	Castro	Alaina	F
37975	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2016-05-17	Castro	Alaina	F
37975	400	Smart Phones and Dumb People: Know Your Audience	3.0	2012-09-17	Castro	Alaina	F
37975	600	Emotional Intelligence for Managers	1.0	2010-12-07	Castro	Alaina	F
37975	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2016-05-11	Castro	Alaina	F
37975	400	Smart Phones and Dumb People: Know Your Audience	3.0	2013-05-22	Castro	Alaina	F
37975	600	Emotional Intelligence for Managers	1.0	2017-04-16	Castro	Alaina	F
38162	400	Smart Phones and Dumb People: Know Your Audience	3.0	2020-09-17	Pérez	Andrew	M
38363	600	Emotional Intelligence for Managers		2021-07-21	Howard	Rosie	F
38363	400	Smart Phones and Dumb People: Know Your Audience	3.0	2016-07-15	Howard	Rosie	F
38363	200	Is 5G a myth? (And Other Questions You May Hear)		2016-11-01	Howard	Rosie	F
38363	600	Emotional Intelligence for Managers	1.0	2015-09-16	Howard	Rosie	F
38363	600	Emotional Intelligence for Managers	1.0	2010-08-03	Howard	Rosie	F
38363	400	Smart Phones and Dumb People: Know Your Audience		2011-07-17	Howard	Rosie	F
38363	300	How to Sell Phone Warranties	3.0	2012-02-28	Howard	Rosie	F
38363	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2016-03-18	Howard	Rosie	F
38363	300	How to Sell Phone Warranties	3.0	2020-07-05	Howard	Rosie	F
38454	200	Is 5G a myth? (And Other Questions You May Hear)	1.0		González	Jordan	F
38454	400	Smart Phones and Dumb People: Know Your Audience	3.0	2015-11-13	González	Jordan	F
38454	600	Emotional Intelligence for Managers	1.0	2017-04-17	González	Jordan	F
38454	500	What Does this Button Do?	4.0	2014-08-30	González	Jordan	F
38454	600	Emotional Intelligence for Managers	1.0	2022-08-13	González	Jordan	F
38792	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2021-12-21	López	Christine	F
38792	600	Emotional Intelligence for Managers	1.0	2012-08-29	López	Christine	F
39156	600	Emotional Intelligence for Managers	1.0	2016-03-11	Mitchell	Giselle	F
39156	300	How to Sell Phone Warranties	3.0	2016-05-22	Mitchell	Giselle	F
39156	500	What Does this Button Do?	4.0	2011-11-05	Mitchell	Giselle	F
39156	700	Emotional Intelligence for Employees	3.0	2013-12-08	Mitchell	Giselle	F
39156	300	How to Sell Phone Warranties	3.0	2011-04-20	Mitchell	Giselle	F
39156	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2018-11-07	Mitchell	Giselle	F
39530	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2013-09-28	Nelson	Riley	M
39530	600	Emotional Intelligence for Managers	1.0	2019-08-30	Nelson	Riley	M
39530	700	Emotional Intelligence for Employees	3.0	2014-05-21	Nelson	Riley	M
39660	500	What Does this Button Do?		2020-05-13	García	Roger	M
39660	500	What Does this Button Do?	4.0	2016-07-04	García	Roger	M
39660	600	Emotional Intelligence for Managers	1.0	2011-05-19	García	Roger	M
39660	500	What Does this Button Do?		2015-03-26	García	Roger	M
39660	600	Emotional Intelligence for Managers	1.0		García	Roger	M
39660	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2011-07-25	García	Roger	M
39660	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2018-11-14	García	Roger	M
39660	400	Smart Phones and Dumb People: Know Your Audience	3.0	2014-06-14	García	Roger	M
39660	500	What Does this Button Do?	4.0	2017-07-01	García	Roger	M
39660	600	Emotional Intelligence for Managers		2013-04-13	García	Roger	M
39733	300	How to Sell Phone Warranties	3.0	2021-09-05	Brooks	Theodore	M
39733	400	Smart Phones and Dumb People: Know Your Audience	3.0	2016-07-06	Brooks	Theodore	M
39733	600	Emotional Intelligence for Managers	1.0	2018-11-25	Brooks	Theodore	M
39733	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2018-04-29	Brooks	Theodore	M
39733	700	Emotional Intelligence for Employees	3.0	2016-09-21	Brooks	Theodore	M
39733	600	Emotional Intelligence for Managers	1.0	2013-10-07	Brooks	Theodore	M
39733	500	What Does this Button Do?	4.0	2021-12-18	Brooks	Theodore	M
39733	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2022-05-24	Brooks	Theodore	M
39733	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2022-01-26	Brooks	Theodore	M
39733	600	Emotional Intelligence for Managers	1.0	2014-06-01	Brooks	Theodore	M
39859	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2020-07-22	Ochoa	Rex	M
39859	500	What Does this Button Do?	4.0	2014-11-06	Ochoa	Rex	M
39859	300	How to Sell Phone Warranties	3.0	2019-04-08	Ochoa	Rex	M
39859	700	Emotional Intelligence for Employees	3.0	2020-03-25	Ochoa	Rex	M
39859	500	What Does this Button Do?	4.0	2013-10-25	Ochoa	Rex	M
39859	300	How to Sell Phone Warranties	3.0	2014-12-06	Ochoa	Rex	M
39859	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2018-01-12	Ochoa	Rex	M
39859	600	Emotional Intelligence for Managers	1.0	2014-09-21	Ochoa	Rex	M
39859	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2021-07-24	Ochoa	Rex	M
39859	600	Emotional Intelligence for Managers	1.0	2017-10-17	Ochoa	Rex	M
39928	400	Smart Phones and Dumb People: Know Your Audience	3.0	2011-06-04	Mendoza	Garrett	M
39928	300	How to Sell Phone Warranties	3.0	2020-10-22	Mendoza	Garrett	M
39928	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2011-03-20	Mendoza	Garrett	M
39928	700	Emotional Intelligence for Employees	3.0	2011-02-02	Mendoza	Garrett	M
39928	600	Emotional Intelligence for Managers	1.0	2019-11-30	Mendoza	Garrett	M
39928	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2018-06-24	Mendoza	Garrett	M
39928	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0		Mendoza	Garrett	M
39928	600	Emotional Intelligence for Managers	1.0	2012-10-11	Mendoza	Garrett	M
39928	300	How to Sell Phone Warranties	3.0	2019-10-12	Mendoza	Garrett	M
39928	700	Emotional Intelligence for Employees	3.0	2016-04-17	Mendoza	Garrett	M
39990	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2010-06-19	Rosario	Gregg	M
40238	600	Emotional Intelligence for Managers	1.0	2022-01-22	Jones	Ralph	M
40238	300	How to Sell Phone Warranties	3.0	2016-02-19	Jones	Ralph	M
40238	700	Emotional Intelligence for Employees	3.0	2011-01-16	Jones	Ralph	M
40238	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2010-10-01	Jones	Ralph	M
40238	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0		Jones	Ralph	M
40238	600	Emotional Intelligence for Managers	1.0	2013-07-03	Jones	Ralph	M
40238	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2020-04-10	Jones	Ralph	M
40307	700	Emotional Intelligence for Employees	3.0	2022-03-01	Price	Curtis	M
40307	400	Smart Phones and Dumb People: Know Your Audience	3.0	2014-10-01	Price	Curtis	M
40307	300	How to Sell Phone Warranties	3.0		Price	Curtis	M
40307	500	What Does this Button Do?	4.0	2016-10-21	Price	Curtis	M
40307	700	Emotional Intelligence for Employees	3.0	2017-08-27	Price	Curtis	M
40307	700	Emotional Intelligence for Employees	3.0		Price	Curtis	M
40307	600	Emotional Intelligence for Managers	1.0	2022-10-02	Price	Curtis	M
40307	700	Emotional Intelligence for Employees		2015-09-20	Price	Curtis	M
40425	600	Emotional Intelligence for Managers	1.0		Serrano	Margaret	F
40425	400	Smart Phones and Dumb People: Know Your Audience	3.0	2019-05-26	Serrano	Margaret	F
40425	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2022-11-24	Serrano	Margaret	F
40425	500	What Does this Button Do?	4.0	2014-12-29	Serrano	Margaret	F
40425	400	Smart Phones and Dumb People: Know Your Audience	3.0	2017-09-05	Serrano	Margaret	F
40425	700	Emotional Intelligence for Employees	3.0	2017-07-30	Serrano	Margaret	F
40656	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2010-07-01	López	Emmanuel	M
40943	700	Emotional Intelligence for Employees	3.0	2012-05-24	Delgado	Riley	F
40943	300	How to Sell Phone Warranties	3.0	2013-04-29	Delgado	Riley	F
40943	700	Emotional Intelligence for Employees	3.0	2015-05-04	Delgado	Riley	F
40943	600	Emotional Intelligence for Managers	1.0	2013-01-07	Delgado	Riley	F
40943	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2016-07-28	Delgado	Riley	F
40943	700	Emotional Intelligence for Employees	3.0	2022-10-22	Delgado	Riley	F
41436	500	What Does this Button Do?	4.0		Santana	Phyllis	F
41436	400	Smart Phones and Dumb People: Know Your Audience	3.0	2017-12-09	Santana	Phyllis	F
41436	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2019-10-10	Santana	Phyllis	F
41436	200	Is 5G a myth? (And Other Questions You May Hear)	1.0		Santana	Phyllis	F
41436	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0		Santana	Phyllis	F
41829	600	Emotional Intelligence for Managers	1.0	2021-08-25	González	Regina	F
41829	400	Smart Phones and Dumb People: Know Your Audience		2012-02-26	González	Regina	F
41829	500	What Does this Button Do?	4.0	2022-09-15	González	Regina	F
41829	600	Emotional Intelligence for Managers	1.0	2015-01-07	González	Regina	F
41829	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2014-02-25	González	Regina	F
41829	500	What Does this Button Do?	4.0	2016-08-07	González	Regina	F
41829	600	Emotional Intelligence for Managers	1.0	2013-08-26	González	Regina	F
41829	700	Emotional Intelligence for Employees	3.0	2021-08-12	González	Regina	F
41989	300	How to Sell Phone Warranties	3.0	2016-09-05	Cortez	Colton	M
41989	700	Emotional Intelligence for Employees	3.0	2021-08-06	Cortez	Colton	M
41989	500	What Does this Button Do?	4.0	2011-01-10	Cortez	Colton	M
41989	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2017-03-11	Cortez	Colton	M
41989	300	How to Sell Phone Warranties	3.0	2017-07-21	Cortez	Colton	M
41989	400	Smart Phones and Dumb People: Know Your Audience	3.0	2020-11-08	Cortez	Colton	M
42051	600	Emotional Intelligence for Managers		2021-06-05	Nguyen	Dolores	F
42051	300	How to Sell Phone Warranties	3.0		Nguyen	Dolores	F
43330	700	Emotional Intelligence for Employees	3.0	2010-07-26	Martínez	Jake	M
43330	700	Emotional Intelligence for Employees	3.0	2015-05-13	Martínez	Jake	M
43330	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2015-07-05	Martínez	Jake	M
43330	500	What Does this Button Do?	4.0	2021-04-14	Martínez	Jake	M
43330	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2016-09-11	Martínez	Jake	M
43330	400	Smart Phones and Dumb People: Know Your Audience	3.0		Martínez	Jake	M
43330	600	Emotional Intelligence for Managers	1.0	2012-08-23	Martínez	Jake	M
43689	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2020-02-19	González	Rosa	F
43689	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2022-10-21	González	Rosa	F
43689	400	Smart Phones and Dumb People: Know Your Audience		2014-07-21	González	Rosa	F
43689	500	What Does this Button Do?	4.0	2018-09-09	González	Rosa	F
43689	700	Emotional Intelligence for Employees	3.0	2014-06-24	González	Rosa	F
43689	400	Smart Phones and Dumb People: Know Your Audience	3.0	2017-08-15	González	Rosa	F
43895	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2015-10-17	Montes	Roberta	F
43895	400	Smart Phones and Dumb People: Know Your Audience	3.0	2014-11-11	Montes	Roberta	F
43895	400	Smart Phones and Dumb People: Know Your Audience	3.0	2013-06-01	Montes	Roberta	F
